contrast	strain	module	orthogroup_id	gene_label	direction	logFC	pvalue	FDR	n_DEG_strains_raw	strict_function_evidence	source_table	ko_terms	pathway_ids	pathway_names	representative_product	representative_Preferred_name	member_gene_symbols	member_products	n_DEG_strains	sharing	sharing_label
D55_vs_D0	Halomonas	Flagellar assembly	OG0001996	fliG	Down	-3.00445679729497	3.0256266737542e-09	3.4033223524913e-08	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02410	map02030;map02040	Bacterial chemotaxis;Flagellar assembly	MULTISPECIES: flagellar motor switch protein FliG	fliG	fliG	MULTISPECIES: flagellar motor switch protein FliG;flagellar motor switch protein FliG	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Flagellar assembly	OG0001996	fliG	Up	1.04608860903111	0.0006755884857145	0.0009632736349541	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02410	map02030;map02040	Bacterial chemotaxis;Flagellar assembly	MULTISPECIES: flagellar motor switch protein FliG	fliG	fliG	MULTISPECIES: flagellar motor switch protein FliG;flagellar motor switch protein FliG	2	shared	OG in >=2 strains
D55_vs_D0	Halomonas	Flagellar assembly	OG0001997	fliI	Down	-2.26161081593592	5.63128594601711e-09	5.79020567210103e-08	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02412	map02040	Flagellar assembly	MULTISPECIES: flagellar protein export ATPase FliI	fliI	fliI	MULTISPECIES: flagellar protein export ATPase FliI;FliI/YscN family ATPase	1	single	OG in 1 strain
D55_vs_D0	Sphingopyxis	Flagellar assembly	OG0001998	fliN	Down	-2.04130509350493	7.43128893246462e-09	2.11914940936251e-08	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02417	map02030;map02040	Bacterial chemotaxis;Flagellar assembly	MULTISPECIES: flagellar motor switch protein FliN	fliN	fliN	MULTISPECIES: flagellar motor switch protein FliN;flagellar motor switch protein FliN	1	single	OG in 1 strain
D55_vs_D0	Sphingopyxis	Flagellar assembly	OG0001999	fliP	Down	-1.21918898466819	2.66467889120716e-07	5.94820397299523e-07	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02419	map02040	Flagellar assembly	flagellar biosynthesis protein flip	fliP	fliP	flagellar biosynthesis protein flip;flagellar biosynthetic protein FliP	1	single	OG in 1 strain
D55_vs_D0	Sphingopyxis	Flagellar assembly	OG0002000	fliQ	Down	-1.86659933667579	0.0002049171089769	0.0003132222227018	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02420	map02040	Flagellar assembly	MULTISPECIES: flagellar biosynthesis protein FliQ	fliQ	fliQ	MULTISPECIES: flagellar biosynthesis protein FliQ;flagellar biosynthetic protein FliQ	1	single	OG in 1 strain
D55_vs_D0	Halomonas	Flagellar assembly	OG0002002	flgI	Down	-1.41134732497375	8.30366960345894e-06	3.32941393669789e-05	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02394	map02040	Flagellar assembly	flagellar basal body P-ring protein FlgI	flgI	flgI	flagellar basal body P-ring protein FlgI;flagellar P-ring protein precursor FlgI	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Flagellar assembly	OG0002002	flgI	Down	-1.1429087088638	3.77537830245863e-06	7.24908125289941e-06	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02394	map02040	Flagellar assembly	flagellar basal body P-ring protein FlgI	flgI	flgI	flagellar basal body P-ring protein FlgI;flagellar P-ring protein precursor FlgI	2	shared	OG in >=2 strains
D55_vs_D0	Halomonas	Flagellar assembly	OG0002003	flgH	Down	-1.22772242251259	1.49856486296291e-05	5.51998837434249e-05	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02393	map02040	Flagellar assembly	MULTISPECIES: flagellar basal body L-ring protein FlgH	flgH	flgH	MULTISPECIES: flagellar basal body L-ring protein FlgH;flagellar basal body L-ring protein FlgH	1	single	OG in 1 strain
D55_vs_D0	Halomonas	Flagellar assembly	OG0002004	flgG	Down	-1.55651348639826	6.37212194466237e-09	6.39501579596056e-08	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02392	map02040	Flagellar assembly	MULTISPECIES: flagellar basal-body rod protein FlgG	flgG	flgG	MULTISPECIES: flagellar basal-body rod protein FlgG;flagellar basal-body rod protein FlgG	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Flagellar assembly	OG0002004	flgG	Down	-1.68418434130606	1.04871225534204e-07	2.4979530980013e-07	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02392	map02040	Flagellar assembly	MULTISPECIES: flagellar basal-body rod protein FlgG	flgG	flgG	MULTISPECIES: flagellar basal-body rod protein FlgG;flagellar basal-body rod protein FlgG	2	shared	OG in >=2 strains
D55_vs_D0	Halomonas	Flagellar assembly	OG0002005	flgF	Down	-2.28372235711698	1.38176727733964e-11	4.45354222465623e-10	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02391	map02040	Flagellar assembly	MULTISPECIES: flagellar basal-body rod protein FlgF	flgF	flgF	MULTISPECIES: flagellar basal-body rod protein FlgF;flagellar basal body rod protein FlgF	1	single	OG in 1 strain
D55_vs_D0	Halomonas	Flagellar assembly	OG0002006	flgD	Down	-2.70451163842514	1.97761700655556e-11	5.81488789997741e-10	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02389	map02040	Flagellar assembly	MULTISPECIES: flagellar hook assembly protein FlgD	flgD	flgD	MULTISPECIES: flagellar hook assembly protein FlgD;flagellar hook capping FlgD N-terminal domain-containing protein	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Flagellar assembly	OG0002006	flgD	Down	-1.58628503715526	3.73376448640847e-05	6.3222499179186e-05	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02389	map02040	Flagellar assembly	MULTISPECIES: flagellar hook assembly protein FlgD	flgD	flgD	MULTISPECIES: flagellar hook assembly protein FlgD;flagellar hook capping FlgD N-terminal domain-containing protein	2	shared	OG in >=2 strains
D55_vs_D0	Halomonas	Flagellar assembly	OG0002007	flgC	Down	-3.42298172306164	5.65717829500408e-10	8.77910261335818e-09	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02388	map02040	Flagellar assembly	MULTISPECIES: flagellar basal body rod protein FlgC	flgC	flgC	MULTISPECIES: flagellar basal body rod protein FlgC;flagellar basal body rod protein FlgC	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Flagellar assembly	OG0002007	flgC	Down	-1.53292006662047	0.000879054499463	0.0012403929638364	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02388	map02040	Flagellar assembly	MULTISPECIES: flagellar basal body rod protein FlgC	flgC	flgC	MULTISPECIES: flagellar basal body rod protein FlgC;flagellar basal body rod protein FlgC	2	shared	OG in >=2 strains
D55_vs_D0	Halomonas	Flagellar assembly	OG0002008	flgB	Down	-3.62828907262532	3.5032536422414e-10	5.75632657293783e-09	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02387	map02040	Flagellar assembly	MULTISPECIES: flagellar basal body rod protein FlgB	flgB	flgB	MULTISPECIES: flagellar basal body rod protein FlgB;flagellar basal body protein	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Flagellar assembly	OG0002008	flgB	Down	-1.00518459680736	0.0117948046411414	0.0149054221064385	2	strict flagellar assembly: flagellar structural, motor, basal-body, hook, or export component	DEG_OG_edgeR.tsv strict full-module filter	K02387	map02040	Flagellar assembly	MULTISPECIES: flagellar basal body rod protein FlgB	flgB	flgB	MULTISPECIES: flagellar basal body rod protein FlgB;flagellar basal body protein	2	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	proteostasis	OG0000144	slpA	Up	1.20649274049502	5.53397958910313e-05	0.0003150111458412	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K03775;K03774			MULTISPECIES: peptidylprolyl isomerase	fkpB	slyD;slpA;fkpA	MULTISPECIES: peptidylprolyl isomerase;FKBP-type peptidyl-prolyl cis-trans isomerase;peptidylprolyl isomerase	1	single	OG in 1 strain
D55_vs_D0	Halomonas	proteostasis	OG0000157	ybbN	Up	1.32048569944471	1.00159823373691e-08	9.46007524961763e-08	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K03671;K05838	map04621;map05012;map05132;map05418	Fluid shear stress and atherosclerosis;NOD-like receptor signaling pathway;Parkinson disease;Salmonella infection	MULTISPECIES: co-chaperone YbbN	trx-1	trxA;ybbN	MULTISPECIES: thioredoxin;MULTISPECIES: co-chaperone YbbN;thioredoxin;MULTISPECIES: thioredoxin TrxA;tetratricopeptide repeat protein	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	proteostasis	OG0000157	ybbN	Down	-1.24049955544121	2.98850641958255e-09	9.00963005460866e-09	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K03671;K05838	map04621;map05012;map05132;map05418	Fluid shear stress and atherosclerosis;NOD-like receptor signaling pathway;Parkinson disease;Salmonella infection	MULTISPECIES: co-chaperone YbbN	trx-1	trxA;ybbN	MULTISPECIES: thioredoxin;MULTISPECIES: co-chaperone YbbN;thioredoxin;MULTISPECIES: thioredoxin TrxA;tetratricopeptide repeat protein	2	shared	OG in >=2 strains
D55_vs_D0	Halomonas	proteostasis	OG0000167	hflK	Up	1.71155282891132	1.48554371631417e-10	2.73601238301379e-09	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K04088;K04087;K26392			MULTISPECIES: FtsH protease activity modulator HflK	hflK	hflK;hflC	MULTISPECIES: FtsH protease activity modulator HflK;MULTISPECIES: protease modulator HflC;MULTISPECIES: SPFH domain-containing protein;SPFH domain-containing protein;protease modulator HflK	2	shared	OG in >=2 strains
D55_vs_D0	Psychrobacter	proteostasis	OG0000167	hflK	Down	-1.92118491593546	1.08589051173569e-11	1.38270058494345e-09	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K04088;K04087;K26392			MULTISPECIES: FtsH protease activity modulator HflK	hflK	hflK;hflC	MULTISPECIES: FtsH protease activity modulator HflK;MULTISPECIES: protease modulator HflC;MULTISPECIES: SPFH domain-containing protein;SPFH domain-containing protein;protease modulator HflK	2	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	proteostasis	OG0000177	degP	Down	-1.03426532443659	1.64385188189697e-06	1.86303213281656e-05	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K04691;K04772;K04771	map01503;map02020	Cationic antimicrobial peptide (CAMP) resistance;Two-component system	peptidase Do family protein	mucD	hhoB;degP	MULTISPECIES: Do family serine endopeptidase;MULTISPECIES: DegQ family serine endoprotease;MULTISPECIES: serine protease;serine protease;peptidase Do family protein;trypsin-like peptidase domain-containing protein	3	shared	OG in >=2 strains
D55_vs_D0	Halomonas	proteostasis	OG0000177	degP	Up	3.17757088249908	6.97277370704815e-14	1.16863687330127e-11	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K04691;K04772;K04771	map01503;map02020	Cationic antimicrobial peptide (CAMP) resistance;Two-component system	peptidase Do family protein	mucD	hhoB;degP	MULTISPECIES: Do family serine endopeptidase;MULTISPECIES: DegQ family serine endoprotease;MULTISPECIES: serine protease;serine protease;peptidase Do family protein;trypsin-like peptidase domain-containing protein	3	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	proteostasis	OG0000177	degP	Up	1.12879867347604	9.13492471511924e-12	4.91002203437659e-11	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K04691;K04772;K04771	map01503;map02020	Cationic antimicrobial peptide (CAMP) resistance;Two-component system	peptidase Do family protein	mucD	hhoB;degP	MULTISPECIES: Do family serine endopeptidase;MULTISPECIES: DegQ family serine endoprotease;MULTISPECIES: serine protease;serine protease;peptidase Do family protein;trypsin-like peptidase domain-containing protein	3	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	proteostasis	OG0000227	dnaJ	Down	-2.49021830778373	2.16606102166903e-09	2.47718615023603e-07	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K03686;K05516			molecular chaperone DnaJ	dnaJ	dnaJ;cbpA	MULTISPECIES: molecular chaperone DnaJ;molecular chaperone DnaJ;DnaJ C-terminal domain-containing protein	2	shared	OG in >=2 strains
D55_vs_D0	Halomonas	proteostasis	OG0000227	dnaJ	Up	2.70811971531238	5.66655565401014e-11	1.28459577244427e-09	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K03686;K05516			molecular chaperone DnaJ	dnaJ	dnaJ;cbpA	MULTISPECIES: molecular chaperone DnaJ;molecular chaperone DnaJ;DnaJ C-terminal domain-containing protein	2	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	proteostasis	OG0000241	lon	Down	-1.75289657740626	1.55612359291083e-07	3.3179719997997e-06	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K01338;K04770	map04112	Cell cycle - Caulobacter	ATP-dependent proteinase. Serine peptidase. MEROPS family S16	lon	lon;lonB	MULTISPECIES: endopeptidase La;endopeptidase La;ATP-dependent proteinase. Serine peptidase. MEROPS family S16;peptidase S16	3	shared	OG in >=2 strains
D55_vs_D0	Halomonas	proteostasis	OG0000241	lon	Up	2.55023563620266	3.76492167172129e-14	7.8875109022561e-12	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K01338;K04770	map04112	Cell cycle - Caulobacter	ATP-dependent proteinase. Serine peptidase. MEROPS family S16	lon	lon;lonB	MULTISPECIES: endopeptidase La;endopeptidase La;ATP-dependent proteinase. Serine peptidase. MEROPS family S16;peptidase S16	3	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	proteostasis	OG0000241	lon	Down	-1.00162858126705	2.32416014850555e-07	5.25994138872309e-07	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K01338;K04770	map04112	Cell cycle - Caulobacter	ATP-dependent proteinase. Serine peptidase. MEROPS family S16	lon	lon;lonB	MULTISPECIES: endopeptidase La;endopeptidase La;ATP-dependent proteinase. Serine peptidase. MEROPS family S16;peptidase S16	3	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	proteostasis	OG0000329	ftsH	Down	-1.0715237519391	1.21472028113412e-06	1.48360981909391e-05	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K03798			ATP-dependent zinc metalloprotease FtsH	ftsH	ftsH	ATP-dependent zinc metalloprotease FtsH;MULTISPECIES: ATP-dependent zinc metalloprotease FtsH;ATP-binding protein;peptidase M41	2	shared	OG in >=2 strains
D55_vs_D0	Halomonas	proteostasis	OG0000329	ftsH	Up	2.60817118900882	2.82990321918855e-14	7.8875109022561e-12	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K03798			ATP-dependent zinc metalloprotease FtsH	ftsH	ftsH	ATP-dependent zinc metalloprotease FtsH;MULTISPECIES: ATP-dependent zinc metalloprotease FtsH;ATP-binding protein;peptidase M41	2	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	proteostasis	OG0000403	groES	Down	-2.31979860961987	7.69999127641889e-06	6.16980192721972e-05	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K04078			MULTISPECIES: co-chaperone GroES	groS	groES	MULTISPECIES: co-chaperone GroES;co-chaperone GroES	4	shared	OG in >=2 strains
D55_vs_D0	Halomonas	proteostasis	OG0000403	groES	Up	2.50589154567432	9.36273221451382e-10	1.30920318780609e-08	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K04078			MULTISPECIES: co-chaperone GroES	groS	groES	MULTISPECIES: co-chaperone GroES;co-chaperone GroES	4	shared	OG in >=2 strains
D55_vs_D0	Psychrobacter	proteostasis	OG0000403	groES	Down	-1.23867484030556	9.84080020712389e-06	6.3715011510531e-05	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K04078			MULTISPECIES: co-chaperone GroES	groS	groES	MULTISPECIES: co-chaperone GroES;co-chaperone GroES	4	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	proteostasis	OG0000403	groES	Down	-2.12831611662819	4.49877050555678e-13	3.67067769981902e-12	4	strict proteostasis: chaperone/co-chaperone, folding/isomerization factor, or stress/ATP-dependent protease	DEG_OG_edgeR.tsv strict full-module filter	K04078			MULTISPECIES: co-chaperone GroES	groS	groES	MULTISPECIES: co-chaperone GroES;co-chaperone GroES	4	shared	OG in >=2 strains
